id,url,label
63,https://channelhub.info/87601c367x98784c30n8e898900j110f8331.html,phishing
64,https://viemi.weebly.com/,phishing
65,https://help-ledgarx-learn.webflow.io/,phishing
66,http://rpcexplorer.com/,phishing
67,https://steamcommunllity.com/981731827311,phishing
68,http://m.ambfst.web.id/,phishing
69,https://neinekghechss.vercel.app/metahelpcenter.html,phishing
70,https://lzr13liv.s3.eu-north-1.amazonaws.com/device.html,phishing
71,https://bet365a.club/,phishing
72,https://reportinfringementactionsocialconnects.vercel.app/get_help,phishing
73,https://digitalrightssocialpros-opal.vercel.app/get_help,phishing
74,https://voicevoix.weebly.com/,phishing
75,https://responseviralmasters.vercel.app/get_help,phishing
76,https://applied-main-id100524317022.vercel.app/true.html,phishing
77,https://www.whatsapp-web-clone-client.vercel.app/,phishing
78,https://takedownactiontoolsocialdominion.vercel.app/get_help/,phishing
79,https://illegaltrendedge.vercel.app/get_help/,phishing
80,https://policy-support-report.vercel.app/video-748291637205948,phishing
81,https://dialv.pages.dev/,phishing
82,http://www.verif-secure.fr/,phishing
83,https://pub-f4102af268214cc4afcbb539dadad7d7.r2.dev/index.html,phishing
84,https://auths-org-moonpay-log-in.webflow.io/,phishing
85,https://1211-zxw.vercel.app/intest.html,phishing
86,https://e551007.cc/,phishing
87,https://currently75902.weebly.com/,phishing
88,https://5510088.vip/,phishing
89,http://3659sss.cc/,phishing
90,https://1danaid.official-resmi.top/,phishing
91,http://pagina.pro/facebook-meta-moldova,phishing
92,https://channelhub.info/868e48390xa7924006na397df04jea0e3694.html,phishing
93,https://channelhub.info/8bd9f557fx94aa4ef6nad0a0026j5646bc12.html,phishing
94,http://group-enhance-snapshot.vercel.app/,phishing
95,https://steamcuommunity.com/tradoffer/new/?parfnen=9972452&token=2212vwq,phishing
96,https://business-validations-page-support-with-id100032087895.vercel.app/meta.html/index.html,phishing
97,https://erfgiu9efhne49jge.weebly.com/,phishing
98,https://195.123.233.55.sslip.io/,phishing
99,https://faceit.team-authorize.com/,phishing
100,https://wildcard.aldioktaputra0.workers.dev/,phishing
101,https://awerfgv.org/pc/,phishing
102,https://steamcuommunity.com/id88110011,phishing
103,https://365.505-606-707-808-909.zhaolj.top/xin/,phishing
104,https://www.horsepowermobilecafe.com/,phishing
105,http://movfeparicsolfs.pages.dev/,phishing
106,https://steamgiftlink.com/1054952073,phishing
107,https://guidelinestrackersocialflyers.vercel.app/get_help/,phishing
108,https://staemcomnmuity.com/app/31645001/Schedule_I,phishing
109,https://channelhub.info/85386165ex45ee4897n91094092jdac924c2.html,phishing
110,https://hk-whatsapp.help/,phishing
111,https://bet73000.com/,phishing
112,https://bet73009.com/,phishing
113,https://xinrongtong.com/,phishing
114,https://bet73025.com/,phishing
115,https://zrr.kr/cabPiS,phishing
116,http://pub-63da0a3867274f7e9cb2ec28a8c735b3.r2.dev/vmo.html,phishing
117,https://puliihkaan-akuundana4.resmi-xl3.xyz/,phishing
118,http://6ahdbuiabda.vercel.app/,phishing
119,https://bet73076.com/,phishing
120,https://klaiim-hadiiah-danaiid4.resmiii5.my.id/,phishing
121,https://saddlebrown-dove-347501.hostingersite.com/,phishing
122,https://steamcommnunity.cfd/1053914093,phishing
123,https://tejaswini-ganji.github.io/amazon-clone/,phishing
124,https://mahidhar-3997.github.io/Amazon-clone/,phishing
125,https://nacauneudeheu-5381-git-main-support-meta-id4661570198.vercel.app/mixcc.html,phishing
126,http://89892t.com/,phishing
127,https://srteamcommnutnity.com/xcq98498209094980920945324,phishing
128,https://ayushvakani.github.io/Netflix-clone/,phishing
129,https://amazon-clone-papareact-challenge.vercel.app/,phishing
130,https://renataarocha.github.io/InspiraGram/,phishing
131,https://aktivasiipaylatter4.resmi-one4.xyz/,phishing
132,https://dnrakyatkita.rdy-pl.my.id/,phishing
133,https://klaiimhadia4h-danaiid.csresmii5.my.id/,phishing
134,https://accountviolationengageinsight.vercel.app/get_help/,phishing
135,https://jhdhd866.top/Index/index/Lang/en-us,phishing
136,https://aktifkaan-paylatersx4.csresmii3.my.id/,phishing
137,https://hjocx.sbs/,phishing
138,https://acc-locked.servehttp.com/sign-in/index.php,phishing
139,https://indonesia-dana.website-bantuan.web.id/,phishing
140,https://mercolinvestment.com/wp-admin/webmail.hinet/,phishing
141,https://jhdhd866.top/,phishing
142,https://ms-app.help/,phishing
143,https://bakogmerica.click/,phishing
144,https://lawiniffossu-2720.vercel.app/matixx.html,phishing
145,https://pages-verify-business-information-support-id100042701322.vercel.app/meta.html,phishing
146,https://jhdhd866.top/Index/index,phishing
147,http://m1lj276fdq5mw9.0n7b1ogf0p1.top/,phishing
148,https://jhdhd866.top/Index/index/Trade/tradelist,phishing
149,https://jhdhd866.top/Index/index/Trade/tradelist/Trade/tradelist,phishing
150,https://real-demonstrates-never-wake.trycloudflare.com/login.html,phishing
151,https://netflixclone04.ccbp.tech/,phishing
152,https://dnapylterr.poinnn.my.id/,phishing
153,https://www.bitvavo.com.nl.services.heiwa.eti.br/profiel_bijwerken.php?XAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8fCAXAcJ1I0qGkLlwQvUpzMT4jgiKtm5W8f,phishing
154,https://abhay-004.github.io/Netflix-Clone/,phishing
155,https://sociedadimaginaria.cl/backup/wsjykdri/ic-access/ss.html,phishing
156,https://sociedadimaginaria.cl/backup/wsjykdri/ic-access/index2.html,phishing
157,https://sociedadimaginaria.cl/backup/wsjykdri/ic-access/email.html,phishing
158,https://sociedadimaginaria.cl/backup/wsjykdri/ic-access/otp.html,phishing
159,https://sociedadimaginaria.cl/backup/wsjykdri/ic-access/personal.html,phishing
160,https://sociedadimaginaria.cl/backup/wsjykdri/ic-access/otp2.html,phishing
161,https://sociedadimaginaria.cl/backup/wsjykdri/ic-access/otp3.html,phishing
162,https://srteamcommnutnity.com/vcue943898420109242424,phishing
163,https://developermehtab.github.io/Nettflix_Clone/,phishing
164,https://halgergg.github.io/ser/,phishing
165,https://help-coinbaseprologin.webflow.io/,phishing
166,https://biolink.website/6dwxMXqKOW,phishing
167,https://usps.com-bierenc.top/us,phishing
168,https://homeresiimmmo.wixsite.com/my-site-1,phishing
169,https://smler.in/rooooo/dGDUT8M,phishing
170,http://auth.secrty.3-135-239-242.cprapid.com/?trackingid=eJA1CBaE8O&signature=newsletter,phishing
171,https://bet73079.com/,phishing
172,http://yfcp800.com/,phishing
173,http://office365.n0vi.nl/,phishing
174,https://gameprox.cc/go/33b4z2/03a4/?rdr=1&label=qrcode,phishing
175,https://help.privacy-overviewpage.click/meta-community-standard/help/case-yourgoodsuccess,phishing
176,https://zz1.web.id/,phishing
177,http://grupocopesa.com.mx/backup/fosluaye/ic-access/ss.html,phishing
178,https://grupocopesa.com.mx/backup/fosluaye/ic-access/index2.html,phishing
179,https://grupocopesa.com.mx/backup/fosluaye/ic-access/email.html,phishing
180,https://grupocopesa.com.mx/backup/fosluaye/ic-access/otp.html,phishing
181,https://grupocopesa.com.mx/backup/fosluaye/ic-access/personal.html,phishing
182,https://grupocopesa.com.mx/backup/fosluaye/ic-access/otp2.html,phishing
183,https://grupocopesa.com.mx/backup/fosluaye/ic-access/otp3.html,phishing
184,https://termsadengine.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,phishing
185,https://resolvesmartapps.pages.dev/,phishing
186,https://finestattregister.weebly.com/,phishing
187,https://roadspectrumsmtp.weebly.com/,phishing
188,https://ee-verify-account.web.app/,phishing
189,https://notyetaverifiedbigponduser.weebly.com/,phishing
190,https://ex2-groups.com/,phishing
191,https://re7w8ly.xyz/,phishing
192,https://mega-easy-surprise.live/special-offer/iPhone-15-pro/mx/?clid=cvttufv55hjc739lvo6g&ad_p=1013446910120473&source=209,phishing
193,http://grupoautostar.co.ao/.well-known/acme-challenge/index.html,phishing
194,https://decorous-jumbled-beach.glitch.me/cois8.html,phishing
195,http://leadger--wllet--live.webflow.io/,phishing
196,https://applied-main-id100524317022.vercel.app/hhkruu.html,phishing
197,https://reportinfringementactionadstrategize.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,phishing
198,https://www.hkkingdeeyun.com/,phishing
199,https://wertyuidf.weebly.com/,phishing
200,http://currentlyatt49.weebly.com/,phishing
201,https://stermcommnnuity.com/gift/id=703882,phishing
202,https://digitalrightssocialpros-opal.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,phishing
203,https://takedownactiontoolsocialdominion.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,phishing
204,https://easy-win-surprise.shop/special-offer/Apple_Watch/BR/?clid=cvtt,phishing
205,https://sahkojfgas.com/,phishing
206,http://treerre-app--weeb.webflow.io/,phishing
207,http://auth--ttrezr-start.webflow.io/,phishing
208,http://mintamaskilogins.webflow.io/,phishing
209,http://geeminieloginn.webflow.io/,phishing
210,https://dcwdfwefefef.weebly.com/,phishing
211,https://discord-download.browsers-bazze.ru/?yclid=4716024898562555903,phishing
212,https://wells-assit711.vercel.app/,phishing
213,https://codashop.event-official.com/?fbclid=IwY2xjawJosw1leHRuA2FlbQIxMQABHs34a8B_Ozv_kg00DfEVXCN4rDWSXHMQfoAXVu5g5YxnKK_iEw6lprccfp_c_aem_3_EpHuByJVFjf6GuZA_DOA,phishing
214,https://metamaaskloginn.webflow.io/,phishing
215,https://cureently87543.weebly.com/,phishing
216,https://online-mail-104160.weeblysite.com/,phishing
217,http://ledgsrm-support.webflow.io/,phishing
218,http://web--auth---lodger.webflow.io/,phishing
219,https://bigentra.vercel.app/,phishing
220,https://prateekkumar-1.github.io/amazon-home-page,phishing
221,http://ledgerlivemanagers.web.app/,phishing
222,https://sham-git-main-sharedocu-statements-projects-e1565c5e.vercel.app/?rQQIARAA02I20jOwUklLSU4zNzY217U0SkrTNUk2N9C1tLCw0E1NNDI2STJLS0sySCkS4hL4USJza9FVcZ-NXmzx5-02J61idMgoKSkottLXz87MzUgsKqosLklNzC3PL8ouLkhMTtXLrUzOyUzOTivNy0vNKdZLzs_VL05NLi1KTclPLs1NzSvZwch4gZHxFhO_v2NpSYYRiMgvyqxK_cTEWliaWlQ5i5nVEOgI01XMKgYQYKwLIiFEMowFA5uY2YB25Obn7WJWMQU6O9nY2EA3LSnVVNfECOg_C0vDZN3UNFNji0RDU8M0o7RTzHL5Bal5mSkKqbmJmTkKBUX5aZk5qQqhxalFekGpiSk3mBkvsDC-YuExYLbi4OASYJBgUGD4wcK4iBUYHtN2nlFJfc3qvI93xaaTOxMYTrHqm2SXe-g76WdUOOf7BRtkF2nnGWcbWmZ4mOf6Z7s5uRb7mFQV6jsbhFd4ZtsaWBlOYGP8wMbYwc6wi5PioDzAy_CDb8bpF_d6tlx55_GKX6fINz3UyyU9MsC8wtLZOLQ4PK3StzzIMqnQNNk8p9w73zQnPbzSPDkzsNLTdoMAwwMBBgA1&sessionid=5fb0c330-fbe5-4237-891c-ef538a151f2f,phishing
223,http://messagesvocales-webconnexion.mzf.cz/Compte/?return_url=https%3A%2F%2Fwww.orange.fr%2Fportail&_Authentication=15fdb9e6cedeedcf3f01adf5ed3fb1bbd8998c6749a0adb5e0b7671bd9d2e061dcce33597fcfe0852a5ac4cf7848f9d36a5768f855bf6acdf77601be,phishing
224,http://www.biolink.info/o8XKUB03wl/,phishing
225,http://loginscrenn.weebly.com/,phishing
226,http://a-tts-site.webflow.io/,phishing
227,https://lovemika069.wixstudio.com/my-site-1,phishing
228,http://lovemika069.wixstudio.io/my-site-1,phishing
229,https://www.fulame.com/,phishing
230,https://staemcommunfty.com/gift-card/93766943634,phishing
231,https://u.to/Te45Ig,phishing
232,https://msimkin1230.wixsite.com/att2718,phishing
233,https://lloginmypaymentvault.com/membercard.html,phishing
234,https://lloginmypaymentvault.com/registrationpin.html,phishing
235,https://lloginmypaymentvault.com/RegistrationContact.html,phishing
236,http://lloginmypaymentvault.com/,phishing
237,http://steamcommunwity.ru/Id/7656119799766451,phishing
238,http://699596.com/,phishing
239,https://facebooks.com.vn/2Ri2fzhMS5nzyJ5a5uVAGw,phishing
240,https://srteamcommnutnity.com/su940924009210924092-247942,phishing
241,https://319628.com/,phishing
242,https://www.online-statements.site/signin?t=eyJhbGciOiJIUzI1NiJ9.eyJ0cmFja2luZ190b2tlbiI6IjUyY2YxZWEwLTRmOGYtNGU3Mi1iODk0LTgzZWZhMmNlYjI5ZCIsImNlbGwiOiJodHRwczovL3FnYmZ3b3c2MGYuZXhlY3V0ZS1hcGkudXMtd2VzdC0yLmFtYXpvbmF3cy5jb20vcHJvZC9hcGkvcGhpc2hpbmdjYW1wYWlnbiIsImNhbXBhaWduX3Rva2VuIjoiY2Q0YWU5NjctOTRkNC00NTg3LTk0ZjEtMGJlODQ0NTA3ZjJhIiwidGVzdF90b2tlbiI6ZmFsc2UsImV4dGVybmFsX3RyYWluaW5nIjpmYWxzZSwiZGlyZWN0X2RlbGl2ZXJ5Ijp0cnVlLCJpYXQiOjE3NDQ1NTQwODAsImlzcyI6Imh0dHBzOi8vYXBwLnBoaXNodGhyZWF0LmNvbSIsImV4cCI6MTc1MjMzMDA4MH0.mOUrCO0P1WWPfVIHl5cOkCCgqbB4zVZikMFBGkciSJ0,phishing
243,https://charsabs.com/h5,phishing
244,https://apps--secure-blokfi---sso-cdn.webflow.io/,phishing
245,https://movfeparicsolfs.pages.dev/assets/,phishing
246,http://www.pagina.pro/facebook-guide-trusted-security-verification-login-account-support-hungary/,phishing
247,https://9679595.com/,phishing
248,http://drawmycareer.github.io/hailmary,phishing
249,http://dan4idd.github.io/,phishing
250,https://bet73058.com/,phishing
251,http://uxeesss3xi5lnoakip6vkvkex3rvotfqdclqwcvxyg5fj7mylxhq.g8way.io/pchJSlu6Ora4CkP9VVVEvuNXTLAYlwsKt8G6VP2YXc8/,phishing
252,https://wertio-herniono.cfd/,phishing
253,https://www.nb-ck.com/,phishing
254,https://imajullingerwtsquest.s3.us-east-005.backblazeb2.com/bell-webmail.html,phishing
255,https://appealtrackerreachengine.vercel.app/get_help,phishing
256,https://kucoeinlloginn.webflow.io/,phishing
257,http://sea.a9ud29f.eu.org/,phishing
258,http://auth-portal-ndax--x-cdn.webflow.io/,phishing
259,http://v4.kirvwho3.sa.com/CHASE/,phishing
260,http://v4.kirvwho3.sa.com/CHASE/login.php,phishing
261,https://apps-trezor-en.webflow.io/,phishing
262,http://saad01011.github.io/facebook,phishing
263,https://portal-sso-ndax-nav-o-cdn-auth.webflow.io/,phishing
264,http://kelnin08.github.io/end-term,phishing
265,https://spotifty-login-page-clone.vercel.app/,phishing
266,http://doyalikes.github.io/doyalike.github.io,phishing
267,https://www.4443659.com/,phishing
268,http://ipfs.io/ipfs/bafkreicoduildwrtbue5h7utqvjsqqqk2ryu2ol7qs7csym25k5ga6thve,phishing
269,http://auth-ndax-index-sso.webflow.io/,phishing
270,http://shahareartamim01.github.io/Facebook_login,phishing
271,https://channelhub.info/8d6961b9ex4ff649banb88d4915j3a0ea5ae.html,phishing
272,http://vam-s1.github.io/netflix-sample,phishing
273,https://fastchtmx.pro/,phishing
274,http://ipfs.io/ipfs/QmYd4woFfv4aVqe1Kna63G5Zos8D688QJAye6XdmXFfPf3,phishing
275,http://perihalanehterjaditerus.github.io/secutucerutcurut/reviews-fhotos,phishing
276,http://kfielew-biowlus-nuayelr-hansen.pages.dev/help,phishing
277,http://solemdcvgfurgh.weebly.com/,phishing
278,https://lam-tap.dns.army/ee/1/login.php,phishing
279,http://www.jphotel.id/dom-ino.html,phishing
280,http://purple-base-db3f.zhongquan789.workers.dev/,phishing
281,http://robahunter.github.io/abduapple,phishing
282,https://wap.winds-soft.com/,phishing
283,https://case-id-1000228260613.counselschambers.co.uk/,phishing
284,http://nakulfreelancer.in/centre/dhlAr/a1b2c3/eca4d1cd8b9e1978e53219a261c9dad6/start,phishing
285,http://cavguildmembership.wixsite.com/my-site-1,phishing
286,http://fsj.pages.dev/,phishing
287,http://blockfie-eng.github.io/,phishing
288,https://auths--cryptoissue-index.webflow.io/,phishing
289,http://situsakunprozeus.com/,phishing
290,http://ipfs.io/ipfs/bafkreihh4hcenwxsn6ysdt3pmorea3xvnr65h7747m2lnlrz32slm2mt34,phishing
291,http://adventurous-purring-kosmoceratops.glitch.me/public/nfcnndagii1.html?entity=1994173,phishing
292,https://anxiety-main-id100512347022.vercel.app/hhkruu.html,phishing
293,http://linda-anima.github.io/Netflix-landing-page,phishing
294,https://webmail-santafe-conicets-ar.netlify.app/,phishing
295,http://pdf-online.on-fleek.app/,phishing
296,https://steamgiftlink.com/106459924,phishing
297,http://yahoo-5a9bad.webflow.io/,phishing
298,http://mail.alatnica-krstic.co.rs/webmail,phishing
299,http://ipfs.io/ipfs/bafkreidebd2okz75rjul4mdu7uanjwigs6hutkpn5wiotb37rapz3n3du4,phishing
300,http://au-auth-liveledger-live.webflow.io/,phishing
301,http://oatt355.wixsite.com/my-site-1,phishing
302,http://office-whctklbfqsmxrv.com/2c27959a0c530fbe591ad8f5837f246366603b6e6e8392FA2c27959a0c530fbe591ad8f5837f246366603b6e6e83d,phishing
303,http://theyoungshallgrowwell54643.weebly.com/,phishing
304,https://www.orange-trophee-independant.be/participants/112976357623,phishing
305,https://kukuinloggn.webflow.io/,phishing
306,https://reportinfringementactionbrandmasters.vercel.app/get_help,phishing
307,http://sso-ndex-login-cdn-sso.webflow.io/,phishing
308,http://remove-page-violaton.github.io/zohaib,phishing
309,https://srteamcommnutnity.com/xud9249209805900928590290942,phishing
310,http://31576775365.com/,phishing
311,https://iinternetmebtt.weebly.com/,phishing
312,http://cdkjnsulfy.duckdns.org/de/,phishing
313,https://geuoiinilogin.webflow.io/,phishing
314,https://cionbassprologin.webflow.io/,phishing
315,https://www.nb-ck.com/dashi/help.html,phishing
316,http://live-leadfert.vercel.app/,phishing
317,http://decentralizedl.ink/,phishing
318,http://zyad87.github.io/API_netfli,phishing
319,http://layanan.dana-indonesia.top/,phishing
320,https://m3ins.azurewebsites.net/?user-agent=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,phishing
321,http://jiopawan.pages.dev/,phishing
322,http://m.hdtun.com/,phishing
323,http://cdkjnsulfy.duckdns.org/en/,phishing
324,http://35822775365.com/,phishing
325,https://kycoinlogin.webflow.io/,phishing
326,http://beneje.alexx.biz.id/verify.php,phishing
327,https://tccbmtriadeal.com/,phishing
328,http://2025garantiibaasvuru.com/,phishing
329,http://submit-for-appeal.github.io/info,phishing
330,https://rkbwmods.github.io/TesFb/,phishing
331,https://rulesbrandconnect.vercel.app/get_help,phishing
332,http://svgsm.cn/,phishing
333,https://new-mlbb.merchats.com/?fbclid=IwZXh0bgNhZW0CMTEAAR6WYElrbwlSaa0LuAppb4ywQjRIiye0sdOVp6cVeg-nOVjWFoPbJA4X-_qxUA_aem_52dd7S6TNGRXRnHJMHRrGA,phishing
334,http://web3-dar.github.io/facebook,phishing
335,http://chasnfaay.wixsite.com/attyahoo,phishing
336,http://hardware-trezur-cdn.webflow.io/,phishing
337,http://espointnock.com/,phishing
338,http://m.060d.com/,phishing
339,http://phsmottanerd.github.io/Projeto-p-gina-clone-Instagram,phishing
340,http://inventions-project-to-popular-facebook.vercel.app/,phishing
341,http://rebbeccagarrison1.wixsite.com/yahooatt,phishing
342,http://khuchionloghin.webflow.io/,phishing
343,http://duttweilerangel6891-sidebarg165895-flarew256.pages.dev/help/contact/708710833775458,phishing
344,http://imrtokien.com/zh.html,phishing
345,http://obs.yudashu.workers.dev/,phishing
346,http://deepak-077.github.io/fb_clone,phishing
347,https://reportinfringementactionsocialconnects.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,phishing
348,http://blitzmania.com.br/seat/geek/IDME/,phishing
349,http://ledger--wallet-tres-en.webflow.io/,phishing
350,https://sites.google.com/trejorstart.com/trezor-io-start/home,phishing
351,http://m.zhyg808.com/,phishing
352,http://bb.upsa.one/,phishing
353,http://tej370.github.io/Facebook-login,phishing
354,http://hdtun.com/,phishing
355,http://payment.rhbcred.com/,phishing
356,http://www.netflix-uaexclusive.com/,phishing
357,https://njrimupmjw.serv00.net/a/META25SF3/us/,phishing
358,https://bdvcreditdc0.pages.dev/,phishing
359,https://k5h8a.zydm398.top/,phishing
360,http://ndax-iogi-ca.webflow.io/,phishing
361,http://hm-revenue-customsincometax-enquiries-668d3b1e91ce1.smartaromas.com/income-individual_service_tax-gg-check-hm/applyClaim.php,phishing
362,https://nvq36.zydm398.top/,phishing
363,https://nacauneudeheu-5381-git-main-support-meta-id4661570198.vercel.app/mixcc.html/,phishing
364,https://sso---ndax--io-cdn---auths.webflow.io/,phishing
365,https://a807.cc/,phishing
366,http://cancelartransferencia-bancavirtual.glitch.me/,phishing
367,https://aktivasi.brimo.cn.eu.org/logindana/,phishing
368,https://channelhub.info/858e3b133xbe0941c6na370215fj9bd057a4.html,phishing
369,https://tommasopaolicchi.com/,phishing
370,https://opensea-gifts-16.vercel.app/,phishing
371,https://sw.893357.icu/7191933/poll,phishing
372,http://madarfakar.github.io/nigasite,phishing
373,http://ipfs.io/ipfs/bafkreihlzbicg3awgivflmpoavl2477qh2rusbvqenahis6rpyid74o3ve,phishing
374,http://tw-office03protection-65auth.com/43e842237a68f7daa69df0898896320a6649f4697ec26LOG43e842237a68f7daa69df0898896320a6649f4697ec27,phishing
375,http://dna0046.github.io/netflix-login,phishing
376,http://singbox.mfflj.workers.dev/,phishing
377,http://cloudflare-a56.pages.dev/,phishing
378,http://office-whctklbfqsmxrv.com/2c27959a0c530fbe591ad8f5837f246366603b64a9a44PAS2c27959a0c530fbe591ad8f5837f246366603b64a9a47,phishing
379,http://fernando2k96.github.io/Login-Instagram,phishing
380,https://bafybeie522eriwpfntodomdgra33tmrjortc6jw6asboonid64e5hwvque.ipfs.dweb.link/,phishing
381,https://attserverz2.weebly.com/,phishing
382,https://sites.google.com/view/robloxfree2025/roblox-free-hack,phishing
383,https://btwebmailmemberinfo.weebly.com/,phishing
384,https://hxtxxkj.com/,phishing
385,http://hm-revenue-customsincometax-enquiries-668fff5597cb7.smartaromas.com/income-individual_service_tax-gg-check-hm/applyClaim.php,phishing
386,https://bafybeicedalcolwlvq7fjhtcvzj3vivz4pdfd7b3cgr4gm55mafkj7geua.ipfs.dweb.link/,phishing
387,http://pub-0d805b203dc7413bb8c3066b9359c5e4.r2.dev/index.html,phishing
388,http://manik-0107.github.io/Facebook-login,phishing
389,http://pub-9c94a6854b0d400691cd5f7684d183c6.r2.dev/index.html,phishing
390,http://pub-8e91483ba9cb4b339962021fda32697f.r2.dev/index.html,phishing
391,http://pub-c32e86b2348440f0b4bcf91d16f22053.r2.dev/index.html,phishing
392,http://pub-840f88e3288a4f17b5efba5dbcc493d8.r2.dev/index.html,phishing
393,https://cqmsdjj.com/,phishing
394,https://zhao-yi.com/,phishing
395,http://pub-667f97ad8ef641c595b9b16aa666a938.r2.dev/index.html,phishing
396,http://pub-1b02ab4f79ad472395a5a9dd0d119890.r2.dev/index.html,phishing
397,http://ipfs.io/ipfs/bafybeib6dq2ajv4gygxsrxtkxx3gnwpxlpcajj3wcfank3552egn4t6vam/neyo.htm,phishing
398,http://pub-8495bba0dfe54b709d301d511e2455c1.r2.dev/index.html,phishing
399,https://30px.net/,phishing
400,http://pub-d4ed5350a78b46918b754a8725b03930.r2.dev/index.html,phishing
401,http://pub-9245a128c6c84cc980da00af576b2365.r2.dev/owa.html,phishing
